VISIT_AREA_NM,SIDO,GUNGU,VISIT_AREA_TYPE_CD,RESIDENCE_TIME_MIN_mean,RCMDTN_INTENTION_mean,REVISIT_YN_mean,TRAVEL_COMPANIONS_NUM_mean,REVISIT_INTENTION_mean,ROAD_NM_ADDR,LOTNO_ADDR,X_COORD,Y_COORD
5.18기념공원,광주,서구,2.0,42.0,4.3,0.1,0.7,4.0,광주 서구 내방로 152,광주 서구 쌍촌동 1268,126.8568918,35.15627391
불갑사,전남,영광군,2.0,60.0,4.111111111111111,0.2222222222222222,1.5555555555555556,4.0,전남 영광군 불갑면 불갑사로 450,전남 영광군 불갑면 모악리 8,126.5497153,35.20068281
웅도,충남,서산시,1.0,66.0,3.6,0.4,1.0,3.6,,충남 서산시 대산읍 웅도리,126.3786456,36.92386071
충주세계무술공원,충북,충주시,1.0,90.0,4.8,0.2,2.4,4.6,충북 충주시 남한강로 38,충북 충주시 금릉동 597,127.9064312,36.98967518
스플라스 워터파크,충남,예산군,6.0,264.7058823529412,4.117647058823529,0.2352941176470588,2.294117647058824,4.176470588235294,충남 예산군 덕산면 온천단지3로 45-7,충남 예산군 덕산면 사동리 362,126.656531,36.6939536
이마트 여수점,전남,여수시,4.0,51.42857142857143,4.285714285714286,0.0,3.4285714285714284,4.428571428571429,전남 여수시 좌수영로 277,전남 여수시 오림동 405-1,127.7150174,34.75789376
이마트 보령점,충남,보령시,4.0,60.0,4.2,0.2,2.0,4.4,충남 보령시 해안로 25,충남 보령시 궁촌동 340-1,126.5886577,36.34398737
임실치즈테마파크,전북,임실군,6.0,120.0,4.214285714285714,0.2142857142857142,1.1428571428571428,4.0,전북 임실군 성수면 도인2길 50,전북 임실군 성수면 도인리 689,127.3012246,35.63312591
마이산 탑사,전북,진안군,2.0,93.75,4.25,0.25,2.25,3.75,전북 진안군 마령면 마이산남로 367,전북 진안군 마령면 동촌리 8,127.4115842,35.75864131
수덕사,충남,예산군,2.0,84.0,4.4,0.28,1.92,4.32,충남 예산군 덕산면 수덕사안길 79,충남 예산군 덕산면 사천리 19,126.6226683,36.66332186
돈암서원,충남,논산시,2.0,45.0,4.125,0.25,0.75,4.0,충남 논산시 연산면 임3길 26-14,충남 논산시 연산면 임리 74,127.1809059,36.20900758
광주기아챔피언스필드,광주,북구,3.0,250.0,4.666666666666667,0.5,0.6666666666666666,4.666666666666667,광주 북구 서림로 10,광주 북구 임동 316,126.8891121,35.16820922
여수예술랜드,전남,여수시,6.0,92.0,3.866666666666666,0.0,1.0666666666666669,3.2666666666666666,전남 여수시 돌산읍 무술목길 142-1,전남 여수시 돌산읍 평사리 1584,127.7770612,34.69509024
행정안전부 대통령기록관,세종특별자치시,어진동,1.0,106.0,4.466666666666667,0.0,1.1333333333333333,4.2,세종특별자치시 다솜로 250,세종특별자치시 어진동 614,127.2731462,36.5015845
보령중앙시장,충남,보령시,4.0,40.0,3.333333333333333,0.1666666666666666,1.0,3.333333333333333,,충남 보령시 대천동 335-24,126.5926207,36.35068766
삽교호관광지,충남,당진시,6.0,54.54545454545455,4.2727272727272725,0.5454545454545454,1.2727272727272727,4.181818181818182,충남 당진시 신평면 삽교천3길 100,충남 당진시 신평면 운정리 187-3,126.8247968,36.88887847
한벽굴,전북,전주시,1.0,34.61538461538461,4.076923076923077,0.0769230769230769,0.9230769230769232,3.8461538461538463,,전북 전주시 완산구 교동 산 7-2,127.1609963,35.81200497
마이산,충북,음성군,1.0,141.42857142857142,4.428571428571429,0.4285714285714285,1.5714285714285714,4.571428571428571,,전북 진안군 마령면 동촌리 산 18,127.4115,35.76055047
신정호관광단지,충남,아산시,1.0,60.0,4.454545454545454,0.1818181818181818,1.3636363636363635,4.636363636363637,충남 아산시 신정로 616,충남 아산시 방축동 5,126.9844168,36.7727907
돌머리해수욕장,전남,함평군,1.0,57.0,3.9,0.4,0.9,3.8,,전남 함평군 함평읍 석성리 523-1,126.4411845,35.08677978
천안중앙시장,충남,천안시,4.0,45.0,3.7,0.0,0.5,3.5,충남 천안시 동남구 영성로 53,충남 천안시 동남구 사직동 26,127.1497968,36.80292618
제천중앙시장,충북,제천시,4.0,36.0,3.2,0.2,1.4,3.0,충북 제천시 풍양로 108,충북 제천시 중앙로1가 77,128.211328,37.13669716
만연사,전남,화순군,2.0,36.0,4.2,0.4,1.8,4.4,전남 화순군 화순읍 진각로 367,전남 화순군 화순읍 동구리 179,126.9847098,35.08312331
곡성섬진강기차마을,전남,곡성군,7.0,135.0,4.7,0.7,3.1,4.4,전남 곡성군 오곡면 기차마을로 232,전남 곡성군 오곡면 오지리 770-5,127.3078677,35.27955632
중앙탑공원 중원탑평리7층석탑,충북,충주시,2.0,65.0,5.0,0.3333333333333333,0.6666666666666666,5.0,,충북 충주시 중앙탑면 탑평리 11,127.8666149,37.01589405
남산공원,서울,중구,7.0,51.42857142857143,4.0,0.3571428571428571,0.7857142857142857,3.7857142857142856,,전남 화순군 화순읍 삼천리,126.9846705,35.05886195
백사장어촌계수산시장,충남,태안군,4.0,60.0,4.0,0.2,1.2,4.4,충남 태안군 안면읍 백사장1길 126,충남 태안군 안면읍 창기리 1269-204,126.3153583,36.58514926
세종전통시장,세종특별자치시,조치원읍,4.0,36.0,3.9,0.2,1.1,4.0,세종특별자치시 조치원읍 조치원로 26,세종특별자치시 조치원읍 원리 4-15,127.2995561,36.60128078
인천차이나타운,인천,중구,4.0,64.77272727272727,4.181818181818182,0.4090909090909091,0.9772727272727272,4.068181818181818,,인천 중구 북성동2가 14,126.618632,37.47553646
남해안크루즈관광 미남크루즈,전남,여수시,5.0,110.0,5.0,0.0,1.5,4.833333333333333,전남 여수시 돌산읍 돌산로 3617-22,전남 여수시 돌산읍 우두리 813-10,127.7372616,34.72944288
롯데마트 여수점,전남,여수시,4.0,47.5,3.8333333333333335,0.0833333333333333,2.333333333333333,3.583333333333333,전남 여수시 국포1로 36,전남 여수시 국동 37-16,127.721515,34.7285267
롯데마트 여천점,전남,여수시,4.0,42.0,4.8,0.2,3.2,4.8,전남 여수시 무선로 187,전남 여수시 선원동 1268-4,127.651501,34.77684329
담양온천,전남,담양군,6.0,96.0,4.4,0.4,1.4,4.4,전남 담양군 금성면 금성산성길 202,전남 담양군 금성면 원율리 396-2,127.0254314,35.36589673
온달관광지,충북,단양군,2.0,76.66666666666667,3.888888888888889,0.0555555555555555,1.7777777777777777,3.2777777777777777,충북 단양군 영춘면 온달로 23,충북 단양군 영춘면 하리 147,128.4911874,37.0625558
공주메타세콰이어숲길,충남,공주시,7.0,38.57142857142857,4.714285714285714,0.1428571428571428,0.5714285714285714,4.428571428571429,,충남 공주시 의당면 청룡리,127.1351666,36.49313165
전설의쌍화차거리,전북,정읍시,4.0,35.0,4.0,0.1666666666666666,2.0,3.5,전북 정읍시 충정로 188-7,전북 정읍시 장명동 216,126.8570563,35.56715015
모항해수욕장,전북,부안군,1.0,98.57142857142856,4.142857142857143,0.1428571428571428,2.0,4.142857142857143,전북 부안군 변산면 모항길 23-1,전북 부안군 변산면 도청리 165,126.5070759,35.58233138
신두리해안사구,충남,태안군,1.0,60.0,4.466666666666667,0.1333333333333333,1.1333333333333333,4.466666666666667,,충남 태안군 원북면 신두리 산 305-1,126.1964509,36.84461228
현대백화점 충청점,충북,청주시,4.0,81.42857142857143,4.285714285714286,0.8571428571428571,1.4285714285714286,4.571428571428571,충북 청주시 흥덕구 직지대로 308,충북 청주시 흥덕구 복대동 3380,127.4265064,36.64482878
무슬목해수욕장,전남,여수시,1.0,32.72727272727273,3.4545454545454546,0.0909090909090909,1.4545454545454546,3.363636363636364,전남 여수시 돌산읍 돌산로 2876,전남 여수시 돌산읍 평사리 1271-3,127.7764246,34.68325621
아랫장,전남,순천시,4.0,55.38461538461539,3.3076923076923075,0.1538461538461538,1.4615384615384617,3.0,전남 순천시 장평로 60,전남 순천시 풍덕동 1264,127.4946487,34.94566609
소노벨천안 오션어드벤처,충남,천안시,6.0,265.7142857142857,4.285714285714286,0.7142857142857143,3.4285714285714284,4.142857142857143,충남 천안시 동남구 성남면 종합휴양지로 200,충남 천안시 동남구 성남면 용원리 672,127.2240961,36.75731215
베어트리파크,세종특별자치시,전동면,1.0,166.66666666666666,4.777777777777778,0.4444444444444444,1.4444444444444444,4.555555555555555,세종특별자치시 전동면 신송로 217,세종특별자치시 전동면 송성리 8-5,127.2094091,36.67044531
예당호출렁다리,충남,예산군,7.0,55.38461538461539,4.307692307692308,0.2307692307692307,1.9230769230769231,4.153846153846154,,충남 예산군 응봉면 후사리 35,126.802037,36.63891441
러쉬실내카트장,전북,전주시,5.0,36.0,4.0,0.0,2.4,3.8,전북 전주시 완산구 전주객사3길 72,전북 전주시 완산구 고사동 355-1,127.142075,35.82032763
하멜등대,전남,여수시,2.0,40.71428571428572,4.0,0.3214285714285714,1.5892857142857142,3.821428571428572,,전남 여수시 종화동 458-7,127.7470556,34.73640238
꽃객프로젝트,전북,고창군,6.0,72.0,4.0,0.0,1.4,4.2,전북 고창군 부안면 복분자로 307,전북 고창군 부안면 용산리 409-1,126.6264248,35.50269462
서산중앙호수공원,충남,서산시,1.0,55.0,4.333333333333333,0.1666666666666666,1.6666666666666667,4.5,,충남 서산시 읍내동 40,126.4506021,36.77680725
군산근대미술관,전북,군산시,3.0,36.206896551724135,3.655172413793104,0.0344827586206896,0.4482758620689655,3.3793103448275863,전북 군산시 해망로 230,전북 군산시 장미동 32,126.7127704,35.98995301
예당관광지,충남,예산군,1.0,72.0,4.0,0.2,2.0,3.2,,충남 예산군 응봉면 후사리 448-1,126.8001896,36.63723521
연포해수욕장,충남,태안군,1.0,84.0,4.0,0.6,2.6,4.0,충청남도 태안군 근흥면 용도로 126-9,충남 태안군 근흥면 도황리,126.2101023,36.69389685
부소담악,충북,옥천군,1.0,58.23529411764706,3.7058823529411766,0.1176470588235294,1.6470588235294117,3.4705882352941178,,충북 옥천군 군북면 추소리 759,127.5652104,36.35086722
수양개빛터널,충북,단양군,6.0,78.0,4.2,0.2,1.4,3.6,,충북 단양군 적성면 애곡리 135,128.3323643,36.96022982
신정호,충남,아산시,1.0,45.78947368421053,4.2631578947368425,0.2105263157894736,1.0526315789473684,4.315789473684211,,충남 아산시 점양동,126.9746639,36.76943687
내장사,전북,정읍시,2.0,72.0,4.4,0.4,1.2,4.4,전북 정읍시 내장산로 1253,전북 정읍시 내장동 590,126.9019452,35.4895783
보문산,대전,중구,1.0,55.0,4.666666666666667,0.8333333333333334,0.1666666666666666,4.666666666666667,,대전 중구 문화동 산 18-1,127.4218554,36.29619459
덕유산국립공원,전북,무주군,1.0,86.66666666666667,4.333333333333333,0.2222222222222222,1.4444444444444444,4.444444444444445,전북 무주군 설천면 구천동1로 159,전북 무주군 안성면 공정리,127.7379345,35.8438461
삼길포항,충남,서산시,1.0,98.1818181818182,4.636363636363637,0.1818181818181818,1.6363636363636365,4.545454545454546,,충남 서산시 대산읍 화곡리 1891,126.4527903,37.00354176
천호저수지,충남,천안시,7.0,60.0,4.285714285714286,0.1428571428571428,0.7142857142857143,4.285714285714286,,충남 천안시 동남구 안서동,127.1698687,36.83356034
벽골제,전북,김제시,1.0,90.0,4.125,0.125,1.75,4.0,전북 김제시 부량면 벽골제로 442,전북 김제시 부량면 신용리 221-2,126.8537494,35.75479346
전일빌딩245,광주,동구,2.0,50.0,4.833333333333333,0.3333333333333333,0.5,4.666666666666667,광주 동구 금남로 245,광주 동구 금남로1가 1-1,126.9187166,35.1483415
하늘물빛정원,충남,금산군,13.0,38.57142857142857,4.571428571428571,0.5714285714285714,0.8571428571428571,4.428571428571429,충남 금산군 추부면 검한1길 156,충남 금산군 추부면 요광리 713-1,127.4829837,36.2230367
백제문화제 공주행사장,충남,공주시,8.0,144.0,5.0,0.8,3.0,5.0,충남 공주시 금벽로 368,충남 공주시 신관동 553,127.1274371,36.47021463
화인산림욕장,충북,옥천군,7.0,90.0,4.285714285714286,0.0,0.8571428571428571,4.0,충북 옥천군 안남면 안남로 151-67,충북 옥천군 안남면 화학리 705,127.6683344,36.38297856
개화예술공원,충남,보령시,1.0,97.89473684210526,4.0,0.1578947368421052,2.1578947368421053,3.842105263157895,,충남 보령시 성주면 개화리 183-1,126.6577646,36.3121449
이마트 광주점,광주,서구,4.0,66.66666666666667,4.666666666666667,0.7777777777777778,1.3333333333333333,4.777777777777778,광주 서구 죽봉대로 61,광주 서구 화정동 12-13,126.8820125,35.1589041
목포자연사박물관,전남,목포시,2.0,66.0,4.466666666666667,0.2,1.933333333333333,4.133333333333334,전남 목포시 남농로 135,전남 목포시 용해동 9-28,126.4210663,34.79372726
롯데마트 월드컵점,광주,서구,4.0,54.0,4.2,0.6,1.0,4.2,광주 서구 금화로 240,광주 서구 풍암동 423-2,126.8767617,35.13274678
국립광주박물관,광주,북구,2.0,96.0,4.8,0.0,1.0,4.8,광주 북구 하서로 110,광주 북구 매곡동 산 83-3,126.8828509,35.18883898
석문,충북,단양군,1.0,42.0,3.6,0.0,0.6,3.2,충북 단양군 매포읍 삼봉로 644-33 석문,,128.3433144,37.0030898
여수수산시장,전남,여수시,4.0,52.0,4.066666666666666,0.1333333333333333,2.066666666666667,4.0,전남 여수시 여객선터미널길 24,전남 여수시 교동 680,127.73181,34.73809942
예당호 모노레일,충남,예산군,13.0,73.84615384615384,4.153846153846154,0.0,2.4615384615384617,3.769230769230769,충남 예산군 응봉면 예당관광로 158,충남 예산군 응봉면 후사리 88,126.7996816,36.63739656
부여왕릉원,충남,부여군,2.0,66.0,4.2,0.0,1.4,4.0,충남 부여군 부여읍 왕릉로 61,충남 부여군 부여읍 능산리 388-1,126.9426716,36.27700963
롯데아울렛 부여점,충남,부여군,4.0,93.52941176470588,4.176470588235294,0.3529411764705882,1.7058823529411764,4.294117647058823,충남 부여군 규암면 백제문로 387,충남 부여군 규암면 합정리 172,126.9019026,36.30714415
엑스포시민광장,대전,서구,6.0,53.18181818181818,4.136363636363637,0.3181818181818182,0.5454545454545454,4.045454545454546,대전 서구 둔산대로 169,대전 서구 만년동 396,127.3880857,36.36806522
보라매공원,서울,동작구,1.0,68.57142857142857,4.0,0.5714285714285714,0.7142857142857143,4.142857142857143,,대전 서구 탄방동,127.3848162,36.34493004
여수세계박람회장,전남,여수시,3.0,37.5,4.0,0.25,1.0,4.0,,전남 여수시 덕충동 2005,127.7476164,34.75078429
금강신관공원,충남,공주시,1.0,68.0,4.266666666666667,0.1333333333333333,1.2666666666666666,4.2,,충남 공주시 신관동 439-2,127.1313463,36.46733749
사성암,전남,구례군,2.0,75.0,4.625,0.375,1.5,4.5,전남 구례군 문척면 사성암길 303,전남 구례군 문척면 죽마리 산 7-1,127.4806295,35.18012007
나주목사내아,전남,나주시,2.0,30.0,3.6666666666666665,0.0,1.0,3.5,전남 나주시 금성관길 13-8,전남 나주시 금계동 33-31,126.7153177,35.03213667
온빛자연휴양림,충남,논산시,7.0,54.0,3.6,0.2,0.8,3.0,,충남 논산시 벌곡면 한삼천리 309,127.2549529,36.2086898
으능정이스카이로드,대전,중구,4.0,57.0,4.3,0.7,0.7,4.3,,대전 중구 은행동,127.4282322,36.32837015
파도리해수욕장,충남,태안군,1.0,73.63636363636364,4.2727272727272725,0.0909090909090909,1.4545454545454546,4.090909090909091,충남 태안군 소원면 파도길 63-12,충남 태안군 소원면 파도리 687-2,126.133584,36.73897807
여수해양레일바이크,전남,여수시,13.0,60.0,4.0,0.0,1.2,3.8,전남 여수시 망양로 187,전남 여수시 만흥동 141-2,127.7468202,34.77211611
공주 무령왕릉과 왕릉원,충남,공주시,2.0,62.72727272727273,4.318181818181818,0.0909090909090909,0.9545454545454546,4.045454545454546,충청남도 공주시 왕릉로 37,충남 공주시 웅진동 55,127.1128895,36.46151684
라마다 여수해상짚트랙,전남,여수시,13.0,42.0,4.2,0.2,1.6,3.6,전남 여수시 돌산읍 강남로 11,전남 여수시 돌산읍 우두리 1048-6,127.7481735,34.71674777
마검포해수욕장,충남,태안군,1.0,67.5,4.5,0.5,2.5,4.375,,충남 태안군 남면 신온리,126.2893742,36.60713598
빛가람호수공원,전남,나주시,1.0,60.0,4.8,0.6,3.8,4.8,,전남 나주시 빛가람동 산 4-53,126.7891038,35.0168197
코스트코 세종점,세종특별자치시,대평동,4.0,72.5,4.333333333333333,0.4166666666666667,1.5833333333333333,4.5,세종특별자치시 종합운동장1로 14,세종특별자치시 대평동 584-7,127.2691597,36.46754602
객사길,전북,전주시,4.0,83.33333333333333,4.111111111111111,0.2777777777777778,0.8888888888888888,4.166666666666667,,전북 전주시 완산구 고사동 160-1,127.1444269,35.8199463
우암사적공원,대전,동구,2.0,45.0,4.5,0.1666666666666666,1.0,4.166666666666667,대전 동구 충정로 53,대전 동구 가양동 65,127.4582386,36.34786121
정이품송,충북,보은군,2.0,33.333333333333336,4.222222222222222,0.3333333333333333,1.0,4.111111111111111,,충북 보은군 속리산면 상판리 241,127.8155813,36.51740418
국립나주박물관,전남,나주시,2.0,55.71428571428572,4.142857142857143,0.0,0.5714285714285714,4.142857142857143,전남 나주시 반남면 고분로 747,전남 나주시 반남면 신촌리 262-1,126.6590867,34.91490222
국립아시아문화전당 하늘마당,광주,동구,8.0,38.57142857142857,4.285714285714286,0.5714285714285714,0.8571428571428571,4.285714285714286,광주 동구 문화전당로 38,광주 동구 광산동 13,126.9214904,35.14883006
백수해안도로,전남,영광군,7.0,57.27272727272727,4.727272727272728,0.1818181818181818,1.0,4.545454545454546,,전남 영광군 백수읍 대신리 산 234-11,126.3959495,35.36355694
송호해수욕장,전남,해남군,1.0,40.0,4.222222222222222,0.1111111111111111,0.8888888888888888,4.222222222222222,전남 해남군 송지면 땅끝해안로 1827,전남 해남군 송지면 송호리 1034-6,126.5180855,34.31565595
마곡사,충남,공주시,2.0,152.72727272727272,4.454545454545454,0.1818181818181818,1.0454545454545454,4.227272727272728,충남 공주시 사곡면 마곡사로 966,충남 공주시 사곡면 운암리 567,127.0117288,36.55917393
국립생태원,충남,서천군,3.0,165.0,4.791666666666667,0.2916666666666667,2.1666666666666665,4.708333333333333,충남 서천군 마서면 금강로 1210,충남 서천군 마서면 덕암리 725,126.7186409,36.03621436
이마트 군산점,전북,군산시,4.0,45.0,3.2142857142857144,0.1428571428571428,1.3571428571428572,3.5,전북 군산시 구암3.1로 137,전북 군산시 경암동 590-296,126.7350086,35.9828466
갤러리아백화점 센터시티점,충남,천안시,4.0,50.0,3.6666666666666665,0.3333333333333333,0.5,3.1666666666666665,충남 천안시 서북구 공원로 227,충남 천안시 서북구 불당동 1299,127.1047111,36.80056124
청주시립미술관,충북,청주시,3.0,51.42857142857143,4.571428571428571,0.1428571428571428,0.4285714285714285,4.428571428571429,충북 청주시 서원구 충렬로18번길 50,충북 청주시 서원구 사직동 604-26,127.4782862,36.6346945
여수세계박람회 빅오,전남,여수시,3.0,78.0,3.8,0.0,2.4,2.8,,전남 여수시 덕충동 66-10,127.7493412,34.74815694
아그로랜드 태신목장,충남,예산군,13.0,110.0,4.666666666666667,0.0,1.5,4.833333333333333,충남 예산군 고덕면 상몽2길 231,충남 예산군 고덕면 상몽리 442-1,126.7042523,36.8015174
문광저수지,충북,괴산군,1.0,46.36363636363637,3.8181818181818175,0.1818181818181818,1.4545454545454546,3.636363636363636,,충북 괴산군 문광면 양곡리,127.7508239,36.76793183
